# x_m, elev_m
2.328634633658414543e+02,2.804646837729690560e+03
2.332642610652663109e+02,2.804552698516672535e+03
2.336650587646911674e+02,2.804458559303654511e+03
2.340658564641160240e+02,2.804364420090636486e+03
2.344666541635408805e+02,2.804270280877618006e+03
2.348674518629657371e+02,2.804180163751922464e+03
2.352682495623905936e+02,2.804091151057572461e+03
2.356690472618154502e+02,2.804002138363222002e+03
2.360698449612403067e+02,2.803913125668871999e+03
2.364706426606651632e+02,2.803824112974521995e+03
2.368714403600900198e+02,2.803735100280171991e+03
2.372722380595148763e+02,2.803646087585821988e+03
2.376730357589397329e+02,2.803557074891471984e+03
2.380738334583645894e+02,2.803468062197121981e+03
2.384746311577894460e+02,2.803379049502771522e+03
2.388754288572143025e+02,2.803290036808421519e+03
2.392762265566391591e+02,2.803201024114071515e+03
2.396770242560640156e+02,2.803121500561647281e+03
2.400778219554888722e+02,2.803062666393020663e+03
2.404786196549137287e+02,2.803003832224394046e+03
2.408794173543385853e+02,2.802944998055767428e+03
2.412802150537634418e+02,2.802886163887140810e+03
2.416810127531882983e+02,2.802827329718514193e+03
2.420818104526131549e+02,2.802768495549887575e+03
2.424826081520380114e+02,2.802709661381260958e+03
2.428834058514628680e+02,2.802650827212634340e+03
2.432842035508877245e+02,2.802591993044007722e+03
2.436850012503125811e+02,2.802533158875381105e+03
2.440857989497374376e+02,2.802474324706754487e+03
2.444865966491622942e+02,2.802415490538127870e+03
2.448873943485871507e+02,2.802377333708177048e+03
2.452881920480120073e+02,2.802341305149499476e+03
2.456889897474368638e+02,2.802305276590821450e+03
2.460897874468617204e+02,2.802269248032143878e+03
2.464905851462865769e+02,2.802233219473465851e+03
2.468913828457114334e+02,2.802197190914788280e+03
2.472921805451362900e+02,2.802161162356110253e+03
2.476929782445611465e+02,2.802125133797432682e+03
2.480937759439860031e+02,2.802089105238754655e+03
2.484945736434108596e+02,2.802053076680077083e+03
2.488953713428357162e+02,2.802017048121399057e+03
2.492961690422605727e+02,2.801981019562721485e+03
2.496969667416854293e+02,2.801951235341643951e+03
2.500977644411102858e+02,2.801930196092330334e+03
2.504985621405351424e+02,2.801909156843016717e+03
2.508993598399599989e+02,2.801888117593702646e+03
2.513001575393848555e+02,2.801867078344389029e+03
2.517009552388097120e+02,2.801846039095075412e+03
2.521017529382345685e+02,2.801824999845761795e+03
2.525025506376594251e+02,2.801803960596448178e+03
2.529033483370842816e+02,2.801782921347134561e+03
2.533041460365091382e+02,2.801761882097820944e+03
2.537049437359339947e+02,2.801740842848507327e+03
2.541057414353588513e+02,2.801719803599193710e+03
2.545065391347837078e+02,2.801700331137345984e+03
2.549073368342085644e+02,2.801705969368648312e+03
2.553081345336334209e+02,2.801711607599950639e+03
2.557089322330582775e+02,2.801717245831252512e+03
2.561097299324831056e+02,2.801722884062554840e+03
2.565105276319079621e+02,2.801728522293857168e+03
2.569113253313328187e+02,2.801734160525159496e+03
2.573121230307576752e+02,2.801739798756461369e+03
2.577129207301825318e+02,2.801745436987763696e+03
2.581137184296073883e+02,2.801751075219066024e+03
2.585145161290322449e+02,2.801756713450368352e+03
2.589153138284571014e+02,2.801762351681670225e+03
2.593161115278819580e+02,2.801767989912972553e+03
2.597169092273068145e+02,2.801774560281032791e+03
2.601177069267316710e+02,2.801781647077290017e+03
2.605185046261565276e+02,2.801788733873546789e+03
2.609193023255813841e+02,2.801795820669804016e+03
2.613201000250062407e+02,2.801802907466061242e+03
2.617208977244310972e+02,2.801809994262318014e+03
2.621216954238559538e+02,2.801817081058575241e+03
2.625224931232808103e+02,2.801824167854832012e+03
2.629232908227056669e+02,2.801831254651089239e+03
2.633240885221305234e+02,2.801838341447346011e+03
2.637248862215553800e+02,2.801845428243603237e+03
2.641256839209802365e+02,2.801852515039860464e+03
2.645264816204050931e+02,2.801859601836117236e+03
2.649272793198299496e+02,2.801852492968449496e+03
2.653280770192548061e+02,2.801844539054985944e+03
2.657288747186796627e+02,2.801836585141522846e+03
2.661296724181045192e+02,2.801828631228059294e+03
2.665304701175293758e+02,2.801820677314595741e+03
2.669312678169542323e+02,2.801812723401132189e+03
2.673320655163790889e+02,2.801804769487668636e+03
2.677328632158039454e+02,2.801796815574205084e+03
2.681336609152288020e+02,2.801788861660741986e+03
2.685344586146536585e+02,2.801780907747278434e+03
2.689352563140785151e+02,2.801772953833814881e+03
2.693360540135033716e+02,2.801764999920351329e+03
2.697368517129282282e+02,2.801775751504013897e+03
2.701376494123530847e+02,2.801818163958979312e+03
2.705384471117779412e+02,2.801860576413945182e+03
2.709392448112027978e+02,2.801902988868910597e+03
2.713400425106276543e+02,2.801945401323876013e+03
2.717408402100525109e+02,2.801987813778841883e+03
2.721416379094773674e+02,2.802030226233807298e+03
2.725424356089022240e+02,2.802072638688772713e+03
2.729432333083270805e+02,2.802115051143738583e+03
2.733440310077519371e+02,2.802157463598703998e+03
2.737448287071767936e+02,2.802199876053669868e+03
2.741456264066016502e+02,2.802242288508635284e+03
2.745464241060265067e+02,2.802279374182447100e+03
2.749472218054513633e+02,2.802273728008375656e+03
2.753480195048762198e+02,2.802268081834304667e+03
2.757488172043010763e+02,2.802262435660233223e+03
2.761496149037259329e+02,2.802256789486162234e+03
2.765504126031507894e+02,2.802251143312090790e+03
2.769512103025756460e+02,2.802245497138019800e+03
2.773520080020005025e+02,2.802239850963948356e+03
2.777528057014253591e+02,2.802234204789877367e+03
2.781536034008502156e+02,2.802228558615806378e+03
2.785544011002750722e+02,2.802222912441734934e+03
2.789551987996999287e+02,2.802217266267663945e+03
2.793559964991247853e+02,2.802211620093592501e+03
2.797567941985496418e+02,2.802146135374625828e+03
2.801575918979744984e+02,2.802056571642910967e+03
2.805583895973993549e+02,2.801967007911195651e+03
2.809591872968242114e+02,2.801877444179480790e+03
2.813599849962490680e+02,2.801787880447765474e+03
2.817607826956739245e+02,2.801698316716050613e+03
2.821615803950987811e+02,2.801608752984335752e+03
2.825623780945236376e+02,2.801519189252620436e+03
2.829631757939484942e+02,2.801429625520905574e+03
2.833639734933733507e+02,2.801340061789190258e+03
2.837647711927982073e+02,2.801250498057475397e+03
2.841655688922230638e+02,2.801160934325760536e+03
2.845663665916479204e+02,2.801059079917631152e+03
2.849671642910727769e+02,2.800910426870475021e+03
2.853679619904976335e+02,2.800761773823318890e+03
2.857687596899224900e+02,2.800613120776162759e+03
2.861695573893473465e+02,2.800464467729006628e+03
2.865703550887722031e+02,2.800315814681850497e+03
2.869711527881970596e+02,2.800167161634694367e+03
2.873719504876219162e+02,2.800018508587537781e+03
2.877727481870467727e+02,2.799869855540381650e+03
2.881735458864716293e+02,2.799721202493225519e+03
2.885743435858964858e+02,2.799572549446069388e+03
2.889751412853213424e+02,2.799423896398913257e+03
2.893759389847461989e+02,2.799275243351757126e+03
2.897767366841710555e+02,2.799098361318396201e+03
2.901775343835959120e+02,2.798915705069110118e+03
2.905783320830207686e+02,2.798733048819824035e+03
2.909791297824456251e+02,2.798550392570537952e+03
2.913799274818704816e+02,2.798367736321251414e+03
2.917807251812953382e+02,2.798185080071965331e+03
2.921815228807201947e+02,2.798002423822679248e+03
2.925823205801450513e+02,2.797819767573393165e+03
2.929831182795699078e+02,2.797637111324107082e+03
2.933839159789947644e+02,2.797454455074820544e+03
2.937847136784196209e+02,2.797271798825534461e+03
2.941855113778444775e+02,2.797089142576248378e+03
2.945863090772693340e+02,2.796878710618012065e+03
2.949871067766941906e+02,2.796627041263973751e+03
2.953879044761190471e+02,2.796375371909935438e+03
2.957887021755439036e+02,2.796123702555897125e+03
2.961894998749687602e+02,2.795872033201858812e+03
2.965902975743936167e+02,2.795620363847820045e+03
2.969910952738184733e+02,2.795368694493781732e+03
2.973918929732433298e+02,2.795117025139743419e+03
2.977926906726681864e+02,2.794865355785705106e+03
2.981934883720930429e+02,2.794613686431666792e+03
2.985942860715178995e+02,2.794362017077628479e+03
2.989950837709427560e+02,2.794110347723590166e+03
2.993958814703676126e+02,2.793864453474034690e+03
2.997966791697924691e+02,2.793659187094363460e+03
3.001974768692173257e+02,2.793453920714691776e+03
3.005982745686421822e+02,2.793248654335020092e+03
3.009990722680670387e+02,2.793043387955348862e+03
3.013998699674918953e+02,2.792838121575677178e+03
3.018006676669167518e+02,2.792632855196005494e+03
3.022014653663416084e+02,2.792427588816334264e+03
3.026022630657664649e+02,2.792222322436662580e+03
3.030030607651913215e+02,2.792017056056990896e+03
3.034038584646161780e+02,2.791811789677319666e+03
3.038046561640410346e+02,2.791606523297647982e+03
3.042054538634658911e+02,2.791401256917976298e+03
3.046062515628907477e+02,2.791195990538305068e+03
3.050070492623156042e+02,2.791048726327207078e+03
3.054078469617404608e+02,2.790909870988005423e+03
3.058086446611653173e+02,2.790771015648803768e+03
3.062094423605901738e+02,2.790632160309601659e+03
3.066102400600150304e+02,2.790493304970400004e+03
3.070110377594398869e+02,2.790354449631198349e+03
3.074118354588647435e+02,2.790215594291996240e+03
3.078126331582896000e+02,2.790076738952794585e+03
3.082134308577143997e+02,2.789937883613592930e+03
3.086142285571392563e+02,2.789799028274391276e+03
3.090150262565641128e+02,2.789660172935189166e+03
3.094158239559889694e+02,2.789521317595987512e+03
3.098166216554138259e+02,2.789386055469475650e+03
3.102174193548386825e+02,2.789275649444465671e+03
3.106182170542635390e+02,2.789165243419455692e+03
3.110190147536883956e+02,2.789054837394445713e+03
3.114198124531132521e+02,2.788944431369435733e+03
3.118206101525381087e+02,2.788834025344425754e+03
3.122214078519629652e+02,2.788723619319415775e+03
3.126222055513878217e+02,2.788613213294405796e+03
3.130230032508126783e+02,2.788502807269395817e+03
3.134238009502375348e+02,2.788392401244385837e+03
3.138245986496623914e+02,2.788281995219375858e+03
3.142253963490872479e+02,2.788171589194365879e+03
3.146261940485121045e+02,2.788061183169355900e+03
3.150269917479369610e+02,2.787965192100630702e+03
3.154277894473618176e+02,2.787881659113175374e+03
3.158285871467866741e+02,2.787798126125720046e+03
3.162293848462115307e+02,2.787714593138264718e+03
3.166301825456363872e+02,2.787631060150809390e+03
3.170309802450612437e+02,2.787547527163354061e+03
3.174317779444861003e+02,2.787463994175898733e+03
3.178325756439109568e+02,2.787380461188443405e+03
3.182333733433358134e+02,2.787296928200988077e+03
3.186341710427606699e+02,2.787213395213532749e+03
3.190349687421855265e+02,2.787129862226077421e+03
3.194357664416103830e+02,2.787046329238622093e+03
3.198365641410352396e+02,2.786966159539884757e+03
3.202373618404600961e+02,2.786921626462170934e+03
3.206381595398849527e+02,2.786877093384457112e+03
3.210389572393098092e+02,2.786832560306743289e+03
3.214397549387346658e+02,2.786788027229029467e+03
3.218405526381595223e+02,2.786743494151315645e+03
3.222413503375843788e+02,2.786698961073601367e+03
3.226421480370092354e+02,2.786654427995887545e+03
3.230429457364340919e+02,2.786609894918173723e+03
3.234437434358589485e+02,2.786565361840459900e+03
3.238445411352838050e+02,2.786520828762746078e+03
3.242453388347086616e+02,2.786476295685032255e+03
3.246461365341335181e+02,2.786431762607318433e+03
3.250469342335583747e+02,2.786389506576644180e+03
3.254477319329832312e+02,2.786349426806701558e+03
3.258485296324080878e+02,2.786309347036758936e+03
3.262493273318329443e+02,2.786269267266816769e+03
3.266501250312578009e+02,2.786229187496874147e+03
3.270509227306826574e+02,2.786189107726931525e+03
3.274517204301075139e+02,2.786149027956989357e+03
3.278525181295323705e+02,2.786108948187046735e+03
3.282533158289572270e+02,2.786068868417104113e+03
3.286541135283820836e+02,2.786028788647161946e+03
3.290549112278069401e+02,2.785988708877219324e+03
3.294557089272317967e+02,2.785948629107276702e+03
3.298565066266566532e+02,2.785907244139461454e+03
3.302573043260815098e+02,2.785862595897631763e+03
3.306581020255063663e+02,2.785817947655802072e+03
3.310588997249312229e+02,2.785773299413972381e+03
3.314596974243560794e+02,2.785728651172142690e+03
3.318604951237809360e+02,2.785684002930313000e+03
3.322612928232057925e+02,2.785639354688483309e+03
3.326620905226306490e+02,2.785594706446653618e+03
3.330628882220555056e+02,2.785550058204823927e+03
3.334636859214803621e+02,2.785505409962994236e+03
3.338644836209052187e+02,2.785460761721164545e+03
3.342652813203300752e+02,2.785416113479334854e+03
3.346660790197549318e+02,2.785371465237505163e+03
3.350668767191797883e+02,2.785323070672687209e+03
3.354676744186046449e+02,2.785273381695753869e+03
3.358684721180295014e+02,2.785223692718820530e+03
3.362692698174543580e+02,2.785174003741887191e+03
3.366700675168792145e+02,2.785124314764953851e+03
3.370708652163040711e+02,2.785074625788020512e+03
3.374716629157289276e+02,2.785024936811087173e+03
3.378724606151537841e+02,2.784975247834153834e+03
3.382732583145786407e+02,2.784925558857220494e+03
3.386740560140034972e+02,2.784875869880287155e+03
3.390748537134283538e+02,2.784826180903353816e+03
3.394756514128532103e+02,2.784776491926420931e+03
3.398764491122780669e+02,2.784721544295001422e+03
3.402772468117029234e+02,2.784652055654407832e+03
3.406780445111277800e+02,2.784582567013813787e+03
3.410788422105526365e+02,2.784513078373220196e+03
3.414796399099774931e+02,2.784443589732626151e+03
3.418804376094023496e+02,2.784374101092032561e+03
3.422812353088272062e+02,2.784304612451438516e+03
3.426820330082520627e+02,2.784235123810844925e+03
3.430828307076769192e+02,2.784165635170251335e+03
3.434836284071017758e+02,2.784096146529657290e+03
3.438844261065266323e+02,2.784026657889063699e+03
3.442852238059514889e+02,2.783957169248469654e+03
3.446860215053763454e+02,2.783887680607876064e+03
3.450868192048012020e+02,2.783804503733514139e+03
3.454876169042260585e+02,2.783716655454331885e+03
3.458884146036509151e+02,2.783628807175150087e+03
3.462892123030757716e+02,2.783540958895967833e+03
3.466900100025006282e+02,2.783453110616785580e+03
3.470908077019254847e+02,2.783365262337603326e+03
3.474916054013503413e+02,2.783277414058421073e+03
3.478924031007751978e+02,2.783189565779238819e+03
3.482932008002000543e+02,2.783101717500057021e+03
3.486939984996249109e+02,2.783013869220874767e+03
3.490947961990497674e+02,2.782926020941692514e+03
3.494955938984746240e+02,2.782838172662510260e+03
3.498963915978994805e+02,2.782752812932149027e+03
3.502971892973243371e+02,2.782672331466400919e+03
3.506979869967491936e+02,2.782591850000652812e+03
3.510987846961740502e+02,2.782511368534905159e+03
3.514995823955989067e+02,2.782430887069157052e+03
3.519003800950237633e+02,2.782350405603408944e+03
3.523011777944486198e+02,2.782269924137661292e+03
3.527019754938734764e+02,2.782189442671913184e+03
3.531027731932983329e+02,2.782108961206165077e+03
3.535035708927231894e+02,2.782028479740417424e+03
3.539043685921480460e+02,2.781947998274669317e+03
3.543051662915729025e+02,2.781867516808921209e+03
3.547059639909977591e+02,2.781787035343173557e+03
3.551067616904226156e+02,2.781708042162026231e+03
3.555075593898474722e+02,2.781629191542426270e+03
3.559083570892723287e+02,2.781550340922826763e+03
3.563091547886971853e+02,2.781471490303227256e+03
3.567099524881220418e+02,2.781392639683627749e+03
3.571107501875468984e+02,2.781313789064027787e+03
3.575115478869717549e+02,2.781234938444428280e+03
3.579123455863966115e+02,2.781156087824828774e+03
3.583131432858214680e+02,2.781077237205229267e+03
3.587139409852463245e+02,2.780998386585629305e+03
3.591147386846711811e+02,2.780919535966029798e+03
3.595155363840960376e+02,2.780840685346430291e+03
3.599163340835208942e+02,2.780765891856961389e+03
3.603171317829457507e+02,2.780704652160225578e+03
